PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GREATEST_75_FLAG
1628370,Malik,Monk,Malik Monk,"Monk, Malik",M. Monk,malik-monk,1998-02-04T00:00:00,Kentucky,USA,Kentucky/USA,6-3,200.0,7,0.0,Guard,Active,Y,1610612758,Kings,SAC,kings,Sacramento,malik_monk,2017,2024,Y,Y,Y,2017,1,11,N
1630541,Moses,Moody,Moses Moody,"Moody, Moses",M. Moody,moses-moody,2002-05-31T00:00:00,Arkansas,USA,Arkansas/USA,6-5,211.0,3,4.0,Guard,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,moses_moody,2021,2024,Y,Y,Y,2021,1,14,N
1631386,Tazé,Moore,Tazé Moore,"Moore, Tazé",T. Moore,tazé-moore,1998-06-29T00:00:00,Houston,USA,Houston/USA,6-5,195.0,1,,Guard,Inactive,Y,0,,,,,taze_moore,2023,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1631111,Wendell,Moore Jr.,Wendell Moore Jr.,"Moore Jr., Wendell",W. Moore Jr.,wendell-moore-jr,2001-09-18T00:00:00,Duke,USA,Duke/USA,6-5,215.0,2,9.0,Guard,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,wendell_moore,2022,2024,Y,Y,Y,2022,1,26,N
1629630,Ja,Morant,Ja Morant,"Morant, Ja",J. Morant,ja-morant,1999-08-10T00:00:00,Murray State,USA,Murray State/USA,6-2,174.0,5,12.0,Guard,Active,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,ja_morant,2019,2024,N,Y,Y,2019,1,2,N
202693,Markieff,Morris,Markieff Morris,"Morris, Markieff",M. Morris,markieff-morris,1989-09-02T00:00:00,Kansas,USA,Kansas/USA,6-9,245.0,13,88.0,Forward,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,markieff_morris,2011,2024,N,Y,Y,2011,1,13,N
1628420,Monté,Morris,Monté Morris,"Morris, Monté",M. Morris,monté-morris,1995-06-27T00:00:00,Iowa State,USA,Iowa State/USA,6-2,183.0,7,23.0,Guard,Active,Y,1610612756,Suns,PHX,suns,Phoenix,monte_morris,2017,2024,Y,Y,Y,2017,2,51,N
1630530,Trey,Murphy III,Trey Murphy III,"Murphy III, Trey",T. Murphy III,trey-murphy-iii,2000-06-18T00:00:00,Virginia,USA,Virginia/USA,6-8,206.0,3,25.0,Forward,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,trey_murphy_iii,2021,2024,Y,Y,Y,2021,1,17,N
1627749,Dejounte,Murray,Dejounte Murray,"Murray, Dejounte",D. Murray,dejounte-murray,1996-09-19T00:00:00,Washington,USA,Washington/USA,6-4,180.0,7,5.0,Guard,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,dejounte_murray,2016,2024,Y,Y,Y,2016,1,29,N
1627750,Jamal,Murray,Jamal Murray,"Murray, Jamal",J. Murray,jamal-murray,1997-02-23T00:00:00,Kentucky,Canada,Kentucky/Canada,6-4,215.0,7,27.0,Guard,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,jamal_murray,2016,2024,N,Y,Y,2016,1,7,N
1631099,Keegan,Murray,Keegan Murray,"Murray, Keegan",K. Murray,keegan-murray,2000-08-19T00:00:00,Iowa,USA,Iowa/USA,6-8,225.0,2,13.0,Forward,Active,Y,1610612758,Kings,SAC,kings,Sacramento,keegan_murray,2022,2024,N,Y,Y,2022,1,4,N
1631200,Kris,Murray,Kris Murray,"Murray, Kris",K. Murray,kris-murray,2000-08-19T00:00:00,Iowa,USA,Iowa/USA,6-8,216.0,1,24.0,Forward,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,kris_murray,2023,2024,Y,Y,Y,2023,1,23,N
1629004,Svi,Mykhailiuk,Svi Mykhailiuk,"Mykhailiuk, Svi",S. Mykhailiuk,svi-mykhailiuk,1997-06-10T00:00:00,Kansas,Ukraine,Kansas/Ukraine,6-7,205.0,6,19.0,Guard-Forward,Active,Y,1610612762,Jazz,UTA,jazz,Utah,sviatoslav_mykhailiuk,2018,2024,Y,Y,Y,2018,2,47,N
1631250,Pete,Nance,Pete Nance,"Nance, Pete",P. Nance,pete-nance,2000-02-19T00:00:00,North Carolina,USA,North Carolina/USA,6-10,225.0,1,35.0,Forward,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,pete_nance,2023,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1626204,Larry,Nance Jr.,Larry Nance Jr.,"Nance Jr., Larry",L. Nance Jr.,larry-nance-jr,1993-01-01T00:00:00,Wyoming,USA,Wyoming/USA,6-8,245.0,9,22.0,Forward-Center,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,larry_nance_jr,2015,2024,N,Y,Y,2015,1,27,N
1629614,Andrew,Nembhard,Andrew Nembhard,"Nembhard, Andrew",A. Nembhard,andrew-nembhard,2000-01-16T00:00:00,Gonzaga,Canada,Gonzaga/Canada,6-4,191.0,2,2.0,Guard-Forward,Active,Y,1610612754,Pacers,IND,pacers,Indiana,andrew_nembhard,2022,2024,N,Y,Y,2022,2,31,N
1630174,Aaron,Nesmith,Aaron Nesmith,"Nesmith, Aaron",A. Nesmith,aaron-nesmith,1999-10-16T00:00:00,Vanderbilt,USA,Vanderbilt/USA,6-6,215.0,4,23.0,Guard-Forward,Active,Y,1610612754,Pacers,IND,pacers,Indiana,aaron_nesmith,2020,2024,Y,Y,Y,2020,1,14,N
1641803,Tristen,Newton,Tristen Newton,"Newton, Tristen",T. Newton,tristen-newton,2001-04-26T00:00:00,Connecticut,USA,Connecticut/USA,6-5,190.0,0,13.0,Guard,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,tristen_newton,2024,2024,Y,Y,Y,2024,2,49,N
1627777,Georges,Niang,Georges Niang,"Niang, Georges",G. Niang,georges-niang,1993-06-17T00:00:00,Iowa State,USA,Iowa State/USA,6-7,230.0,8,20.0,Forward,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,georges_niang,2016,2024,Y,Y,Y,2016,2,50,N
1630227,Daishen,Nix,Daishen Nix,"Nix, Daishen",D. Nix,daishen-nix,2002-02-13T00:00:00,NBA G League Ignite,USA,NBA G League Ignite/USA,6-4,238.0,3,,Guard,Inactive,Y,0,,,,,daishen_nix,2021,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630192,Zeke,Nnaji,Zeke Nnaji,"Nnaji, Zeke",Z. Nnaji,zeke-nnaji,2001-01-09T00:00:00,Arizona,USA,Arizona/USA,6-9,240.0,4,22.0,Forward-Center,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,zeke_nnaji,2020,2024,N,Y,Y,2020,1,22,N
1629669,Jaylen,Nowell,Jaylen Nowell,"Nowell, Jaylen",J. Nowell,jaylen-nowell,1999-07-09T00:00:00,Washington,USA,Washington/USA,6-4,201.0,5,,Guard,Inactive,Y,0,,,,,jaylen_nowell,2019,2024,Y,Y,Y,2019,2,43,N
203994,Jusuf,Nurkić,Jusuf Nurkić,"Nurkić, Jusuf",J. Nurkić,jusuf-nurkić,1994-08-23T00:00:00,Cedevita,Bosnia and Herzegovina,Cedevita/Bosnia and Herzegovina,7-0,290.0,10,11.0,Center,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,jusuf_nurkic,2014,2024,N,Y,Y,2014,1,16,N
1626220,Royce,O'Neale,Royce O'Neale,"O'Neale, Royce",R. O'Neale,royce-oneale,1993-06-05T00:00:00,Baylor,USA,Baylor/USA,6-6,226.0,7,0.0,Forward,Active,Y,1610612756,Suns,PHX,suns,Phoenix,royce_o'neale,2017,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1629006,Josh,Okogie,Josh Okogie,"Okogie, Josh",J. Okogie,josh-okogie,1998-09-01T00:00:00,Georgia Tech,Nigeria,Georgia Tech/Nigeria,6-4,213.0,6,12.0,Guard,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,josh_okogie,2018,2024,N,Y,Y,2018,1,20,N
1630168,Onyeka,Okongwu,Onyeka Okongwu,"Okongwu, Onyeka",O. Okongwu,onyeka-okongwu,2000-12-11T00:00:00,Southern California,USA,Southern California/USA,6-10,240.0,4,17.0,Forward-Center,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,onyeka_okongwu,2020,2024,Y,Y,Y,2020,1,6,N
1630171,Isaac,Okoro,Isaac Okoro,"Okoro, Isaac",I. Okoro,isaac-okoro,2001-01-26T00:00:00,Auburn,USA,Auburn/USA,6-5,225.0,4,35.0,Forward-Guard,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,isaac_okoro,2020,2024,N,Y,Y,2020,1,5,N
1642439,Quincy,Olivari,Quincy Olivari,"Olivari, Quincy",Q. Olivari,quincy-olivari,2001-05-27T00:00:00,Xavier,USA,Xavier/USA,6-3,200.0,0,,Guard,Inactive,Y,0,,,,,quincy_olivari,2024,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
203482,Kelly,Olynyk,Kelly Olynyk,"Olynyk, Kelly",K. Olynyk,kelly-olynyk,1991-04-19T00:00:00,Gonzaga,Canada,Gonzaga/Canada,6-11,240.0,11,13.0,Forward-Center,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,kelly_olynyk,2013,2024,N,Y,Y,2013,1,13,N
1630647,Eugene,Omoruyi,Eugene Omoruyi,"Omoruyi, Eugene",E. Omoruyi,eugene-omoruyi,1997-02-14T00:00:00,Oregon,Nigeria,Oregon/Nigeria,6-6,235.0,4,97.0,Forward,Inactive,Y,1610612764,Wizards,WAS,wizards,Washington,eugene_omoruyi,2021,2023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1626162,Kelly,Oubre Jr.,Kelly Oubre Jr.,"Oubre Jr., Kelly",K. Oubre Jr.,kelly-oubre-jr,1995-12-09T00:00:00,Kansas,USA,Kansas/USA,6-8,203.0,9,9.0,Forward-Guard,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,kelly_oubre_jr,2015,2024,N,Y,Y,2015,1,15,N
101108,Chris,Paul,Chris Paul,"Paul, Chris",C. Paul,chris-paul,1985-05-06T00:00:00,Wake Forest,USA,Wake Forest/USA,6-0,175.0,19,3.0,Guard,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,chris_paul,2005,2024,N,Y,Y,2005,1,4,Y
1626166,Cameron,Payne,Cameron Payne,"Payne, Cameron",C. Payne,cameron-payne,1994-08-08T00:00:00,Murray State,USA,Murray State/USA,6-3,183.0,9,1.0,Guard,Active,Y,1610612752,Knicks,NYK,knicks,New York,cameron_payne,2015,2024,Y,Y,Y,2015,1,14,N
203901,Elfrid,Payton,Elfrid Payton,"Payton, Elfrid",E. Payton,elfrid-payton,1994-02-22T00:00:00,Louisana-Lafayette,USA,Louisana-Lafayette/USA,6-3,195.0,8,,Guard,Inactive,Y,0,,,,,elfrid_payton,2014,2024,Y,Y,Y,2014,1,10,N
1627780,Gary,Payton II,Gary Payton II,"Payton II, Gary",G. Payton II,gary-payton-ii,1992-12-01T00:00:00,Oregon State,USA,Oregon State/USA,6-2,195.0,8,0.0,Guard,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,gary_payton_ii,2016,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1641809,Drew,Peterson,Drew Peterson,"Peterson, Drew",D. Peterson,drew-peterson,1999-11-09T00:00:00,Southern California,USA,Southern California/USA,6-9,205.0,1,13.0,Forward,Active,Y,1610612738,Celtics,BOS,celtics,Boston,drew_peterson,2023,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1641763,Julian,Phillips,Julian Phillips,"Phillips, Julian",J. Phillips,julian-phillips,2003-11-05T00:00:00,Tennessee,USA,Tennessee/USA,6-8,198.0,1,15.0,Forward,Active,Y,1610612741,Bulls,CHI,bulls,Chicago,julian_phillips,2023,2024,Y,Y,Y,2023,2,35,N
1629618,Jalen,Pickett,Jalen Pickett,"Pickett, Jalen",J. Pickett,jalen-pickett,1999-10-22T00:00:00,Penn State,USA,Penn State/USA,6-2,202.0,1,24.0,Guard,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,jalen_pickett,2023,2024,Y,Y,Y,2023,2,32,N
1630590,Scotty,Pippen Jr.,Scotty Pippen Jr.,"Pippen Jr., Scotty",S. Pippen Jr.,scotty-pippen-jr,2000-11-10T00:00:00,Vanderbilt,USA,Vanderbilt/USA,6-1,170.0,2,1.0,Guard,Active,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,scotty_pippen_jr,2022,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1631342,Daeqwon,Plowden,Daeqwon Plowden,"Plowden, Daeqwon",D. Plowden,daeqwon-plowden,1998-08-29T00:00:00,Bowling Green,USA,Bowling Green/USA,6-6,216.0,0,29.0,Guard-Forward,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,daeqwon_plowden,2024,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
203486,Mason,Plumlee,Mason Plumlee,"Plumlee, Mason",M. Plumlee,mason-plumlee,1990-03-05T00:00:00,Duke,USA,Duke/USA,6-10,254.0,11,22.0,Forward-Center,Active,Y,1610612756,Suns,PHX,suns,Phoenix,mason_plumlee,2013,2024,Y,Y,Y,2013,1,22,N
1641764,Brandin,Podziemski,Brandin Podziemski,"Podziemski, Brandin",B. Podziemski,brandin-podziemski,2003-02-25T00:00:00,Santa Clara,USA,Santa Clara/USA,6-4,205.0,1,2.0,Guard,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,brandon_podziemski,2023,2024,Y,Y,Y,2023,1,19,N
1627751,Jakob,Poeltl,Jakob Poeltl,"Poeltl, Jakob",J. Poeltl,jakob-poeltl,1995-10-15T00:00:00,Utah,Austria,Utah/Austria,7-0,260.0,8,19.0,Center,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,jakob_poeltl,2016,2024,Y,Y,Y,2016,1,9,N
1629673,Jordan,Poole,Jordan Poole,"Poole, Jordan",J. Poole,jordan-poole,1999-06-19T00:00:00,Michigan,USA,Michigan/USA,6-4,194.0,5,13.0,Guard,Active,Y,1610612764,Wizards,WAS,wizards,Washington,jordan_poole,2019,2024,Y,Y,Y,2019,1,28,N
1641854,Craig,Porter Jr.,Craig Porter Jr.,"Porter Jr., Craig",C. Porter Jr.,craig-porter-jr,2000-02-26T00:00:00,Wichita State,USA,Wichita State/USA,6-1,180.0,1,9.0,Guard,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,craig_porter,2023,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1629645,Kevin,Porter Jr.,Kevin Porter Jr.,"Porter Jr., Kevin",K. Porter Jr.,kevin-porter-jr,2000-05-04T00:00:00,Southern California,USA,Southern California/USA,6-4,203.0,4,3.0,Guard-Forward,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,kevin_porter_jr,2019,2024,Y,Y,Y,2019,1,30,N
1629008,Michael,Porter Jr.,Michael Porter Jr.,"Porter Jr., Michael",M. Porter Jr.,michael-porter-jr,1998-06-29T00:00:00,Missouri,USA,Missouri/USA,6-10,218.0,5,1.0,Forward,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,michael_porter_jr,2018,2024,N,Y,Y,2018,1,14,N
1626171,Bobby,Portis,Bobby Portis,"Portis, Bobby",B. Portis,bobby-portis,1995-02-10T00:00:00,Arkansas,USA,Arkansas/USA,6-10,250.0,9,9.0,Forward,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,bobby_portis,2015,2024,Y,Y,Y,2015,1,22,N
204001,Kristaps,Porziņģis,Kristaps Porziņģis,"Porziņģis, Kristaps",K. Porziņģis,kristaps-porziņģis,1995-08-02T00:00:00,Cajasol Sevilla,Latvia,Cajasol Sevilla/Latvia,7-2,240.0,8,8.0,Forward-Center,Active,Y,1610612738,Celtics,BOS,celtics,Boston,kristaps_porzingis,2015,2024,N,Y,Y,2015,1,4,N
1642366,Quinten,Post,Quinten Post,"Post, Quinten",Q. Post,quinten-post,2000-03-21T00:00:00,Boston College,Netherlands,Boston College/Netherlands,7-0,238.0,0,21.0,Center,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,quinten_post,2024,2024,Y,Y,Y,2024,2,52,N
1630695,Micah,Potter,Micah Potter,"Potter, Micah",M. Potter,micah-potter,1998-04-06T00:00:00,Wisconsin,USA,Wisconsin/USA,6-9,248.0,3,25.0,Center,Active,Y,1610612762,Jazz,UTA,jazz,Utah,micah_potter,2021,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
203939,Dwight,Powell,Dwight Powell,"Powell, Dwight",D. Powell,dwight-powell,1991-07-20T00:00:00,Stanford,Canada,Stanford/Canada,6-10,240.0,10,7.0,Forward-Center,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,dwight_powell,2014,2024,Y,Y,Y,2014,2,45,N
1626181,Norman,Powell,Norman Powell,"Powell, Norman",N. Powell,norman-powell,1993-05-25T00:00:00,UCLA,USA,UCLA/USA,6-4,215.0,9,24.0,Guard,Active,Y,1610612746,Clippers,LAC,clippers,LA,norman_powell,2015,2024,Y,Y,Y,2015,2,46,N
1627752,Taurean,Prince,Taurean Prince,"Prince, Taurean",T. Prince,taurean-prince,1994-03-22T00:00:00,Baylor,USA,Baylor/USA,6-6,218.0,8,12.0,Forward,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,taurean_prince,2016,2024,Y,Y,Y,2016,1,12,N
1630202,Payton,Pritchard,Payton Pritchard,"Pritchard, Payton",P. Pritchard,payton-pritchard,1998-01-28T00:00:00,Oregon,USA,Oregon/USA,6-1,195.0,4,11.0,Guard,Active,Y,1610612738,Celtics,BOS,celtics,Boston,payton_pritchard,2020,2024,N,Y,Y,2020,1,26,N
1641765,Olivier-Maxence,Prosper,Olivier-Maxence Prosper,"Prosper, Olivier-Maxence",O. Prosper,olivier-maxence-prosper,2002-07-03T00:00:00,Marquette,Canada,Marquette/Canada,6-7,230.0,1,8.0,Forward,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,olivier-maxence_prosper,2023,2024,Y,Y,Y,2023,1,24,N
1642389,Zyon,Pullin,Zyon Pullin,"Pullin, Zyon",Z. Pullin,zyon-pullin,2001-03-03T00:00:00,Florida,USA,Florida/USA,6-4,206.0,0,,Guard,Active,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,zyon_pullin,2024,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630243,Trevelin,Queen,Trevelin Queen,"Queen, Trevelin",T. Queen,trevelin-queen,1997-02-25T00:00:00,New Mexico State,USA,New Mexico State/USA,6-5,190.0,3,12.0,Guard,Active,Y,1610612753,Magic,ORL,magic,Orlando,trevelin_queen,2021,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1629674,Neemias,Queta,Neemias Queta,"Queta, Neemias",N. Queta,neemias-queta,1999-07-13T00:00:00,Utah State,Portugal,Utah State/Portugal,7-0,248.0,3,88.0,Center,Active,Y,1610612738,Celtics,BOS,celtics,Boston,neemias_queta,2021,2024,Y,Y,Y,2021,2,39,N
1630193,Immanuel,Quickley,Immanuel Quickley,"Quickley, Immanuel",I. Quickley,immanuel-quickley,1999-06-17T00:00:00,Kentucky,USA,Kentucky/USA,6-2,190.0,4,5.0,Guard,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,immanuel_quickley,2020,2024,N,Y,Y,2020,1,25,N
1631311,Lester,Quinones,Lester Quinones,"Quinones, Lester",L. Quinones,lester-quinones,2000-11-16T00:00:00,Memphis,USA,Memphis/USA,6-4,208.0,2,25.0,Guard,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,lester_quinones,2022,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
203944,Julius,Randle,Julius Randle,"Randle, Julius",J. Randle,julius-randle,1994-11-29T00:00:00,Kentucky,USA,Kentucky/USA,6-9,250.0,10,30.0,Forward-Center,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,julius_randle,2014,2024,N,Y,Y,2014,1,7,N
1641871,Duop,Reath,Duop Reath,"Reath, Duop",D. Reath,duop-reath,1996-06-26T00:00:00,Louisiana State,South Sudan,Louisiana State/South Sudan,6-9,245.0,1,26.0,Center,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,duop_reath,2023,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630559,Austin,Reaves,Austin Reaves,"Reaves, Austin",A. Reaves,austin-reaves,1998-05-29T00:00:00,Oklahoma,USA,Oklahoma/USA,6-5,197.0,3,15.0,Guard,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,austin_reaves,2021,2024,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1629629,Cam,Reddish,Cam Reddish,"Reddish, Cam",C. Reddish,cam-reddish,1999-09-01T00:00:00,Duke,USA,Duke/USA,6-7,217.0,5,5.0,Forward-Guard,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,cameron_reddish,2019,2024,N,Y,Y,2019,1,10,N
1630194,Paul,Reed,Paul Reed,"Reed, Paul",P. Reed,paul-reed,1999-06-14T00:00:00,DePaul,USA,DePaul/USA,6-9,210.0,4,7.0,Forward,Active,Y,1610612765,Pistons,DET,pistons,Detroit,paul_reed,2020,2024,Y,Y,Y,2020,2,58,N
1642024,Alex,Reese,Alex Reese,"Reese, Alex",A. Reese,alex-reese,1999-05-21T00:00:00,Alabama,USA,Alabama/USA,6-9,245.0,0,65.0,Forward-Center,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,alex_reese,2024,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1641810,Antonio,Reeves,Antonio Reeves,"Reeves, Antonio",A. Reeves,antonio-reeves,2002-11-20T00:00:00,Kentucky,USA,Kentucky/USA,6-5,205.0,0,12.0,Guard,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,antonio_reeves,2024,2024,Y,Y,Y,2024,2,47,N
1629675,Naz,Reid,Naz Reid,"Reid, Naz",N. Reid,naz-reid,1999-08-26T00:00:00,Louisiana State,USA,Louisiana State/USA,6-9,264.0,5,11.0,Center-Forward,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,naz_reid,2019,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1631197,Jared,Rhoden,Jared Rhoden,"Rhoden, Jared",J. Rhoden,jared-rhoden,1999-08-27T00:00:00,Seton Hall,USA,Seton Hall/USA,6-5,210.0,2,27.0,Guard,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,jared_rhoden,2022,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630208,Nick,Richards,Nick Richards,"Richards, Nick",N. Richards,nick-richards,1997-11-29T00:00:00,Kentucky,Jamaica,Kentucky/Jamaica,7-0,245.0,4,2.0,Center,Active,Y,1610612756,Suns,PHX,suns,Phoenix,nick_richards,2020,2024,Y,Y,Y,2020,2,42,N
1626196,Josh,Richardson,Josh Richardson,"Richardson, Josh",J. Richardson,josh-richardson,1993-09-15T00:00:00,Tennessee,USA,Tennessee/USA,6-5,200.0,9,,Guard,Inactive,Y,0,,,,,josh_richardson,2015,2024,Y,Y,Y,2015,2,40,N
1642258,Zaccharie,Risacher,Zaccharie Risacher,"Risacher, Zaccharie",Z. Risacher,zaccharie-risacher,2005-04-08T00:00:00,JL Bourg-en-Bresse,France,JL Bourg-en-Bresse/France,6-8,200.0,0,10.0,Forward,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,tmp_zaccharie_risacher,2024,2024,N,Y,Y,2024,1,1,N
1641857,Liam,Robbins,Liam Robbins,"Robbins, Liam",L. Robbins,liam-robbins,1999-07-12T00:00:00,Vanderbilt,USA,Vanderbilt/USA,7-0,250.0,0,,Center,Inactive,Y,0,,,,,liam_robbins,2024,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1629130,Duncan,Robinson,Duncan Robinson,"Robinson, Duncan",D. Robinson,duncan-robinson,1994-04-22T00:00:00,Michigan,USA,Michigan/USA,6-7,215.0,6,55.0,Forward,Active,Y,1610612748,Heat,MIA,heat,Miami,duncan_robinson,2018,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1629011,Mitchell,Robinson,Mitchell Robinson,"Robinson, Mitchell",M. Robinson,mitchell-robinson,1998-04-01T00:00:00,Western Kentucky,USA,Western Kentucky/USA,7-0,240.0,6,23.0,Center-Forward,Active,Y,1610612752,Knicks,NYK,knicks,New York,mitchell_robinson,2018,2024,N,Y,Y,2018,2,36,N
1631115,Orlando,Robinson,Orlando Robinson,"Robinson, Orlando",O. Robinson,orlando-robinson,2000-07-10T00:00:00,Fresno State,USA,Fresno State/USA,6-10,235.0,2,21.0,Center,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,orlando_robinson,2022,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630526,Jeremiah,Robinson-Earl,Jeremiah Robinson-Earl,"Robinson-Earl, Jeremiah",J. Robinson-Earl,jeremiah-robinson-earl,2000-11-03T00:00:00,Villanova,USA,Villanova/USA,6-8,240.0,3,50.0,Forward,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,jeremiah_robinson-earl,2021,2024,Y,Y,Y,2021,2,32,N
1631223,David,Roddy,David Roddy,"Roddy, David",D. Roddy,david-roddy,2001-03-27T00:00:00,Colorado State,USA,Colorado State/USA,6-4,255.0,2,45.0,Forward,Active,Y,1610612745,Rockets,HOU,rockets,Houston,david_roddy,2022,2024,Y,Y,Y,2022,1,23,N
1631157,Ryan,Rollins,Ryan Rollins,"Rollins, Ryan",R. Rollins,ryan-rollins,2002-07-03T00:00:00,Toledo,USA,Toledo/USA,6-3,180.0,2,13.0,Guard,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,ryan_rollins,2022,2024,Y,Y,Y,2022,2,44,N
1626179,Terry,Rozier,Terry Rozier,"Rozier, Terry",T. Rozier,terry-rozier,1994-03-17T00:00:00,Louisville,USA,Louisville/USA,6-1,190.0,9,2.0,Guard,Active,Y,1610612748,Heat,MIA,heat,Miami,terry_rozier,2015,2024,Y,Y,Y,2015,1,16,N
1641712,Rayan,Rupert,Rayan Rupert,"Rupert, Rayan",R. Rupert,rayan-rupert,2004-05-31T00:00:00,New Zealand Breakers,France,New Zealand Breakers/France,6-6,195.0,1,21.0,Guard-Forward,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,rayan_rupert,2023,2024,Y,Y,Y,2023,2,43,N
1626156,D'Angelo,Russell,D'Angelo Russell,"Russell, D'Angelo",D. Russell,dangelo-russell,1996-02-23T00:00:00,Ohio State,USA,Ohio State/USA,6-3,193.0,9,1.0,Guard,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,d'angelo_russell,2015,2024,N,Y,Y,2015,1,2,N
1630346,Matt,Ryan,Matt Ryan,"Ryan, Matt",M. Ryan,matt-ryan,1997-04-17T00:00:00,Tennessee-Chattanooga,USA,Tennessee-Chattanooga/USA,6-6,215.0,3,,Forward,Inactive,Y,0,,,,,matt_ryan,2021,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
